Configuration,DetailedConfiguration,Run,TotalDeliveries,AvgDeliveryTime,DeliveryTimeSD,AvgEarnings,EarningsSD,AvgDeliveriesPerCourier,DeliveriesPerCourierSD,CourierUtilization,WaitingPercentage,SearchingPercentage,EarningsPerHour,OnTheFlyJobs,MemoryJobs,JobTypeRatio,AvgJobsPerCourier,JobsPerCourierSD
"autonomy-level=2_cooperativeness-level=3","autonomy-level=2_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_15,2547,"928.8948","1598.4669","28527.0444","1294.9367","849","13","0.2541","28.6227","0.9082","3565.8805",0,"2539","0","849","13"
"autonomy-level=3_cooperativeness-level=0","autonomy-level=3_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_1,2632,"183.9301","244.4292","26633.49","389.0585","877.3333","16.8028","0.7447","2.8966","32.5602","3329.1862",726,"496","1.4637","877.3333","16.8028"
"autonomy-level=3_cooperativeness-level=0","autonomy-level=3_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_2,2577,"248.5448","374.3981","31179.6256","2634.1645","859","68.7386","0","4.522","21.4259","3897.4532",410,"634","0.6467","859","68.7386"
"autonomy-level=3_cooperativeness-level=0","autonomy-level=3_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_3,2513,"272.6844","443.2756","33149.6391","1635.1946","837.6667","41.9325","0.3014","4.6092","15.184","4143.7049",177,"697","0.2539","837.6667","41.9325"
"autonomy-level=3_cooperativeness-level=0","autonomy-level=3_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_4,2576,"500.7896","815.3799","33396.5153","1612.0782","858.6667","25.0267","0.3954","4.1451","16.539","4174.5644",294,"607","0.4843","858.6667","25.0267"
"autonomy-level=3_cooperativeness-level=0","autonomy-level=3_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_5,2653,"490.5726","819.2939","35162.318","1738.7495","884.3333","25.658","0.5285","3.7481","12.8102","4395.2898",188,"626","0.3003","884.3333","25.658"
"autonomy-level=3_cooperativeness-level=0","autonomy-level=3_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_6,2427,"140.5159","179.0296","25558.9175","1297.2502","809","30.2655","0.5806","2.5266","34.1948","3194.8647",472,"494","0.9555","809","30.2655"
"autonomy-level=3_cooperativeness-level=0","autonomy-level=3_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_7,2523,"222.3187","334.8678","27526.5963","2474.5646","841","37.2693","0.7393","3.9576","29.326","3440.8245",509,"620","0.821","841","37.2693"
"autonomy-level=3_cooperativeness-level=0","autonomy-level=3_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_8,2584,"128.6068","138.6265","24991.6358","276.9776","861.3333","6.1101","0.1265","2.2323","36.238","3123.9545",772,"416","1.8558","861.3333","6.1101"
"autonomy-level=3_cooperativeness-level=0","autonomy-level=3_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_9,2504,"150.4341","187.0325","25723.3313","656.4149","834.6667","9.815","0.5423","2.4865","33.5108","3215.4164",705,"488","1.4447","834.6667","9.815"
"autonomy-level=3_cooperativeness-level=0","autonomy-level=3_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_10,2627,"323.4591","652.2731","31164.5436","1623.1517","875.6667","24.1937","0.5269","4.2627","21.8762","3895.5679",524,"493","1.0629","875.6667","24.1937"
"autonomy-level=3_cooperativeness-level=0","autonomy-level=3_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_11,2626,"135.7083","151.6047","25122.4593","426.403","875.3333","9.7125","0.1162","2.1852","36.3345","3140.3074",840,"447","1.8792","875.3333","9.7125"
"autonomy-level=3_cooperativeness-level=0","autonomy-level=3_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_12,2521,"600.6164","1256.6437","34507.8936","1097.6538","840.3333","36.2261","0.2466","4.62","14.3086","4313.4867",179,"643","0.2784","840.3333","36.2261"
"autonomy-level=3_cooperativeness-level=0","autonomy-level=3_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_13,2579,"341.2272","577.0544","31927.7378","878.5578","859.6667","37.6342","0.7043","3.8993","20.0355","3990.9672",338,"626","0.5399","859.6667","37.6342"
"autonomy-level=3_cooperativeness-level=0","autonomy-level=3_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_14,2592,"203.4838","281.6238","27788.8328","881.5805","864","19","0.1826","3.0718","30.1547","3473.6041",721,"493","1.4625","864","19"
"autonomy-level=3_cooperativeness-level=0","autonomy-level=3_cooperativeness-level=0_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_15,2537,"209.4655","296.1757","28573.9846","1473.5921","845.6667","21.7332","0.2102","3.4645","27.4853","3571.7481",508,"561","0.9055","845.6667","21.7332"
"autonomy-level=3_cooperativeness-level=1","autonomy-level=3_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_1,2593,"166.005","211.4527","26153.5294","1067.5682","864.3333","11.5902","0.4871","2.8187","33.4028","3269.1912",0,"398","0","864.3333","11.5902"
"autonomy-level=3_cooperativeness-level=1","autonomy-level=3_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_2,2676,"277.383","404.2528","31250.34","661.7931","892","16.5227","0.1801","3.88","21.3299","3906.2925",0,"692","0","892","16.5227"
"autonomy-level=3_cooperativeness-level=1","autonomy-level=3_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_3,2554,"315.1053","542.9736","33451.7502","853.9108","851.3333","7.0946","0.3934","4.0274","14.9545","4181.4688",0,"704","0","851.3333","7.0946"
"autonomy-level=3_cooperativeness-level=1","autonomy-level=3_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_4,2564,"371.5211","588.6351","33308.4669","781.6192","854.6667","19.0088","0.6784","4.9132","15.9742","4163.5584",0,"683","0","854.6667","19.0088"
"autonomy-level=3_cooperativeness-level=1","autonomy-level=3_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_5,2574,"573.8485","931.8279","34288.5459","1375.8689","858","49.1223","0.5504","4.5525","13.9279","4286.0682",0,"660","0","858","49.1223"
"autonomy-level=3_cooperativeness-level=1","autonomy-level=3_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_6,2651,"152.0622","201.4049","28631.8852","767.7522","883.6667","11.7189","0.5198","2.4097","26.9263","3578.9856",0,"663","0","883.6667","11.7189"
"autonomy-level=3_cooperativeness-level=1","autonomy-level=3_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_7,2567,"212.0954","311.6547","28449.6604","1190.8117","855.6667","32.8836","0.2498","3.5903","27.4842","3556.2076",0,"597","0","855.6667","32.8836"
"autonomy-level=3_cooperativeness-level=1","autonomy-level=3_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_8,2607,"150.2171","206.1483","24853.7899","822.7769","869","32.4191","0.5636","1.9348","36.9136","3106.7237",0,"439","0","869","32.4191"
"autonomy-level=3_cooperativeness-level=1","autonomy-level=3_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_9,2631,"152.5314","197.8139","27167.5317","1065.9066","877","27.0555","0.3744","2.6848","30.14","3395.9415",0,"567","0","877","27.0555"
"autonomy-level=3_cooperativeness-level=1","autonomy-level=3_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_10,2608,"272.0199","384.4306","30327.0998","1227.6944","869.3333","20.5264","0.312","4.0675","23.5262","3790.8875",0,"473","0","869.3333","20.5264"
"autonomy-level=3_cooperativeness-level=1","autonomy-level=3_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_11,2549,"127.7681","150.2956","24202.2706","698.884","849.6667","36.5011","0.5429","2.1007","38.2948","3025.2838",0,"436","0","849.6667","36.5011"
"autonomy-level=3_cooperativeness-level=1","autonomy-level=3_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_12,2554,"682.6464","1682.1945","35336.6828","1340.5963","851.3333","12.5033","0.4588","3.8931","12.8194","4417.0853",0,"643","0","851.3333","12.5033"
"autonomy-level=3_cooperativeness-level=1","autonomy-level=3_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_13,2642,"327.955","544.3394","32393.0808","1884.2139","880.6667","23.6925","0.3052","4.1177","18.5004","4049.1351",0,"660","0","880.6667","23.6925"
"autonomy-level=3_cooperativeness-level=1","autonomy-level=3_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_14,2657,"244.7301","351.4973","28889.1924","577.0224","885.6667","8.0208","0.7683","3.4302","27.3962","3611.149",0,"578","0","885.6667","8.0208"
"autonomy-level=3_cooperativeness-level=1","autonomy-level=3_cooperativeness-level=1_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_15,2578,"251.8002","407.9233","29149.9847","1608.6868","859.3333","38.8887","0.289","3.3889","26.6211","3643.7481",0,"599","0","859.3333","38.8887"
"autonomy-level=3_cooperativeness-level=2","autonomy-level=3_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_1,2503,"165.4962","194.9555","25324.0855","471.2671","834.3333","16.6233","0.0714","1.6952","36.4915","3165.5107",0,"414","0","834.3333","16.6233"
"autonomy-level=3_cooperativeness-level=2","autonomy-level=3_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_2,2517,"246.8176","338.364","29452.0443","849.8484","839","8.6603","0.6723","1.9711","27.738","3681.5055",0,"546","0","839","8.6603"
"autonomy-level=3_cooperativeness-level=2","autonomy-level=3_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_3,2644,"444.7046","1001.8014","35418.2359","679.9848","881.3333","5.6862","0.6331","1.7323","12.7913","4427.2795",0,"699","0","881.3333","5.6862"
"autonomy-level=3_cooperativeness-level=2","autonomy-level=3_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_4,2582,"437.1534","690.5471","33617.8111","1177.057","860.6667","18.1475","0.2608","2.2164","18.4583","4202.2264",0,"621","0","860.6667","18.1475"
"autonomy-level=3_cooperativeness-level=2","autonomy-level=3_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_5,2596,"645.2978","1024.392","34504.4834","943.3189","865.3333","1.1547","0.6053","2.1663","16.3939","4313.0604",0,"549","0","865.3333","1.1547"
"autonomy-level=3_cooperativeness-level=2","autonomy-level=3_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_6,2560,"168.3719","211.7461","27110.2464","73.7323","853.3333","13.7961","0.2969","1.0633","31.9244","3388.7808",0,"557","0","853.3333","13.7961"
"autonomy-level=3_cooperativeness-level=2","autonomy-level=3_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_7,2583,"213.2516","318.2115","28459.1093","1000.5446","861","32.0468","0.5499","1.9877","29.0012","3557.3887",0,"636","0","861","32.0468"
"autonomy-level=3_cooperativeness-level=2","autonomy-level=3_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_8,2659,"139.041","175.0507","25676.2516","828.601","886.3333","32.3316","4.0E-4","1.4873","34.8515","3209.5315",0,"490","0","886.3333","32.3316"
"autonomy-level=3_cooperativeness-level=2","autonomy-level=3_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_9,2577,"156.0423","201.6254","26719.9107","363.7122","859","22.6053","0.6611","1.2519","32.6119","3339.9888",0,"521","0","859","22.6053"
"autonomy-level=3_cooperativeness-level=2","autonomy-level=3_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_10,2540,"232.726","316.7125","29885.5285","1467.1364","846.6667","34.5302","0.601","2.4491","25.8858","3735.6911",0,"433","0","846.6667","34.5302"
"autonomy-level=3_cooperativeness-level=2","autonomy-level=3_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_11,2521,"133.9944","139.3921","24306.9627","877.3668","840.3333","16.7432","0.2678","0.9657","39.11","3038.3703",0,"440","0","840.3333","16.7432"
"autonomy-level=3_cooperativeness-level=2","autonomy-level=3_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_12,2571,"750.2672","1454.2827","35143.9687","238.1417","857","32.45","0.1951","1.8553","15.6061","4392.9961",0,"597","0","857","32.45"
"autonomy-level=3_cooperativeness-level=2","autonomy-level=3_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_13,2604,"344.9167","526.4583","32716.2797","151.0203","868","12.53","0.0992","2.5228","19.5328","4089.535",0,"597","0","868","12.53"
"autonomy-level=3_cooperativeness-level=2","autonomy-level=3_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_14,2609,"184.3795","236.0523","27575.7614","694.7874","869.6667","21.0792","0.337","1.6289","31.3291","3446.9702",0,"522","0","869.6667","21.0792"
"autonomy-level=3_cooperativeness-level=2","autonomy-level=3_cooperativeness-level=2_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_15,2589,"187.4148","232.6561","28830.1743","453.8748","863","11.5326","0.3964","1.7145","28.5463","3603.7718",0,"571","0","863","11.5326"
"autonomy-level=3_cooperativeness-level=3","autonomy-level=3_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_1,2585,"189.8801","267.6421","26516.9939","708.2283","861.6667","9.0738","0.3665","1.6343","34.0552","3314.6242",0,"411","0","861.6667","9.0738"
"autonomy-level=3_cooperativeness-level=3","autonomy-level=3_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_2,2556,"259.4437","385.1804","30108.7135","1027.4692","852","12.1655","0.5898","1.9568","26.3052","3763.5892",0,"599","0","852","12.1655"
"autonomy-level=3_cooperativeness-level=3","autonomy-level=3_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_3,2611,"298.6691","516.2094","34080.8627","1258.1041","870.3333","37.5544","0.3802","2.0918","15.5837","4260.1078",0,"642","0","870.3333","37.5544"
"autonomy-level=3_cooperativeness-level=3","autonomy-level=3_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_4,2660,"494.4165","787.9571","34707.4501","448.8028","886.6667","11.8462","0.3383","2.3218","15.9533","4338.4313",0,"648","0","886.6667","11.8462"
"autonomy-level=3_cooperativeness-level=3","autonomy-level=3_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_5,2575,"539.7678","953.3274","34740.1536","921.9366","858.3333","21.1266","0.4556","2.2836","15.7859","4342.5192",0,"547","0","858.3333","21.1266"
"autonomy-level=3_cooperativeness-level=3","autonomy-level=3_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_6,2596,"158.7616","184.4048","27697.0895","682.0846","865.3333","17.0098","0.2241","1.255","30.2747","3462.1362",0,"618","0","865.3333","17.0098"
"autonomy-level=3_cooperativeness-level=3","autonomy-level=3_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_7,2598,"227.9407","342.1674","28606.8223","1856.2886","866","9.6437","0.2514","2.0502","28.7539","3575.8528",0,"589","0","866","9.6437"
"autonomy-level=3_cooperativeness-level=3","autonomy-level=3_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_8,2490,"147.9442","188.7499","23631.6369","779.4365","830","7.9373","0.079","1.0436","40.1543","2953.9546",0,"412","0","830","7.9373"
"autonomy-level=3_cooperativeness-level=3","autonomy-level=3_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_9,2544,"157.9171","196.9228","26507.1561","786.6228","848","22","0.4831","1.3924","33.1493","3313.3945",0,"506","0","848","22"
"autonomy-level=3_cooperativeness-level=3","autonomy-level=3_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_10,2569,"226.9272","299.0295","29975.6078","792.5949","856.3333","30.6649","0.4174","2.7531","25.2284","3746.951",0,"474","0","856.3333","30.6649"
"autonomy-level=3_cooperativeness-level=3","autonomy-level=3_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_11,2636,"141.4431","160.6139","25084.0098","531.3444","878.6667","3.5119","0.0502","0.9742","37.4676","3135.5012",0,"458","0","878.6667","3.5119"
"autonomy-level=3_cooperativeness-level=3","autonomy-level=3_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_12,2487,"493.7616","784.1357","33937.4822","480.0109","829","19.0788","0.6687","2.5675","17.2631","4242.1853",0,"587","0","829","19.0788"
"autonomy-level=3_cooperativeness-level=3","autonomy-level=3_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_13,2559,"306.7386","486.7443","31604.1339","1734.4888","853","34.5977","0.2653","2.162","22.1941","3950.5167",0,"606","0","853","34.5977"
"autonomy-level=3_cooperativeness-level=3","autonomy-level=3_cooperativeness-level=3_couriers=3_neighbourhood=10_jobRate=3_memory=true_memoryFade=5_fadeStrategy=Linear_learningModel=Demand Prediction_predWeight=0.6_clusters=2_restsPerCluster=3_restsClusterSize=8_oppSwitch=false_switchThresh=10",run_14,2563,"193.547","251.9395","27581.0936","568.6979","854.3333","5.1316","0.403","1.9105","31.4545","3447.6367",0,"481","0","854.3333","5.1316"
